source,id,name,businessName,title,sector,subSector,industry,location,district,address,phone,email,emails,website,score,enrichmentLevel,validationStatus,whatsapp,review_count,review_rating,latitude,longitude,place_id,socialLinks,slug,createdAt
google_maps,,,,Cargonaija Abuja,,,,,,"Shop R196, Cargonaija Abuja, Amac Market, Kuje, Lugbe 900107, Federal Capital Territory",0901 883 5163,,,https://cargonaija.com/abuja-branch/,,,,,8,4.500000,8.986656,7.374636,ChIJmbHWecBzThARmkz8mLYBf1I,,,
google_maps,,,,Jesdafabrics,,,,,,"kapwa lugbe, KP plaza, Lugbe 900107, Federal Capital Territory",0806 924 7906,,,,,,,,58,3.500000,8.963740,7.381385,ChIJJ3NV1vNxThARVl28syDUfzg,,,
google_maps,,,,Flowers in Abuja by krafts by Lanuk,,,,,,"Lugbe, Abuja, Federal Capital Territory",0810 359 0688,,,https://krafts-by-lanuk.catlog.shop/,,,,,9,5.000000,8.964179,7.381337,ChIJcUhl6N9zThARpnBpqd-WaIg,,,
google_maps,,,,Tiwi Concierge Limited,,,,,,"Suite b2, Tiwi Concierge Limited, Ibn Hameed Plaza, Plot 914 1st Ave Fha, Sector, Lugbe 900107, Federal Capital Territory",0907 615 0852,,,https://www.instagram.com/tiwi_concierge?igsh=dHRhdm8zc2R1Z3hq,,,,,1,5.000000,8.994849,7.364648,ChIJ849oK8xzThARdED-Q5yPFpg,,,
google_maps,,,,Virtuous Link,,,,,,"Shop No 1 C LINE, Virtuous Link, A&G Estate, Tundunwada, Lugbe 900107, Federal Capital Territory",0704 592 9961,,,,,,,,5,4.800000,8.964179,7.381337,ChIJM1MuvVpzThARCppHLB3ydEI,,,
google_maps,,,,Dainty Packaging,,,,,,"Beauty Frey, Lugbe 900107, Federal Capital Territory",0903 069 8056,,,https://daintypackaging.bumpa.shop/,,,,,3,3.300000,8.962242,7.381398,ChIJWdqqyjcLThARs7TurIiw0sQ,,,
google_maps,,,,"River Park Estate, Lugbe",,,,,,"Airport Rd, Lugbe 900107, Federal Capital Territory",92920688,,,https://www.housesforafrica.co/,,,,,1346,4.400000,8.970521,7.350712,ChIJU5mEMiRyThARaVUg6VNDtEc,,,
google_maps,,,,MUAHIB STORES,,,,,,"police sign board, Lugbe 900108, Federal Capital Territory",0902 579 4407,,,https://wa.me/c/2348144493361,,,,,403,3.900000,8.964179,7.381337,ChIJw3uueZNzThAR1EU7mRng9uc,,,
google_maps,,,,LitersNg,,,,,,"Airport Lugbe, opposite by ShopRite, Abuja 900108, Federal Capital Territory",0902 358 8876,,,,,,,,1,4.000000,8.964179,7.381337,ChIJC2jvQ8FzThARTuxUreoT01A,,,
google_maps,,,,Buy Now and Pay Later Electronics,,,,,,"Vita foam, Shop 1, house 3, 21, by D), Road, babangida FHA, FHA Estate, Lugbe, Federal Capital Territory",0806 302 1377,,,,,,,,55,4.800000,8.964179,7.381337,ChIJqSnotGFzThARof64g8cD8LY,,,
google_maps,,,,KATY-JON PHONE ACCESSORIES,,,,,,"A53 Old Benny Rose FHA Lugbe Municipalarea, Abuja 900107, Federal Capital Territory",0902 327 6559,,,,,,,,7,5.000000,8.964179,7.381337,ChIJS-QPq0pzThARgVwkLn1Fo04,,,
google_maps,,,,Zone 8 You and Me Garden Lugbe,,,,,,"Unnamed Road, Lugbe 900107, Federal Capital Territory",,,,,,,,,27,4.300000,8.971612,7.380098,ChIJkTnkCHZzThARU5uerNQ_eCs,,,
google_maps,,,,Rees import,,,,,,"Zone 4, Rees import, Mtn Mass Lugbe, Amac, Lugbe 900281, Federal Capital Territory",0901 844 3719,,,,,,,,1,5.000000,8.963592,7.381290,ChIJoyXkkjoLThARH9MtI_NDxSk,,,
google_maps,,,,ELIDAC DRY CLEANING SERVICES,,,,,,"Lugbe zone 5 beside davis hotel Z5 Lugbe, beside Davis Hotel, Abuja 900107, Federal Capital Territory",0803 659 8814,,,,,,,,8,4.900000,8.964179,7.381337,ChIJ91OS1d1zThARDCvXd0ZYF6s,,,
google_maps,,,,Soft Courier Express,,,,,,"X9J7+V37 Soft Courier Express, 1st Ave Fha, FHA, Lugbe 900107, Federal Capital Territory",0902 689 5148,,,https://instagram.com/soft.courier.express?igshid=MmIzYWVlNDQ5Yg==,,,,,2,5.000000,8.982158,7.362570,ChIJYchz1fxzThARyvF4GWM-dJE,,,
google_maps,,,,KIAMAZA Courier & Logistics Company Limited,,,,,,"3C36+P35 KIAMAZA Courier & Logistics Company Limited, Major Oil, Airport Rd, Jabi, Abuja 900108, Federal Capital Territory",0908 877 7737,,,,,,,,3,5.000000,9.054270,7.410238,ChIJFZwk1r91ThARdv8J4hGhgu0,,,
google_maps,,,,International Global Delivery Logistics Service,,,,,,"Nnamdi azikwe international airport Bill Clinton FCT ABUJA (Arrival Terminal FAAN, AMAC, Abuja 900105, Federal Capital Territory",,,,http://igdlogisticservices.rf.gd/wp/,,,,,0,0.000000,9.053426,7.485216,ChIJ0f43jmULThAR2pt-H9eBaVE,,,
google_maps,,,,Dynamics Plus Logistics and lnteriors,,,,,,"Block A9 flat 1, Aso Estate site 5F8, Sabon Lugbe , Airport Road, Abuja, Lugbe 900107, Federal Capital Territory",0703 281 0378,,,,,,,,0,0.000000,8.956419,7.344792,ChIJyTq40eRzThAR8Y0AlE7oEAU,,,
google_maps,,,,P and D logistics,,,,,,"Bassa, Airport Rd, Municipal, Abuja 900107, Federal Capital Territory",0806 693 2516,,,,,,,,0,0.000000,8.976475,7.362842,ChIJbWvkJ7lzThARSqVJjCOMlAY,,,
google_maps,,,,MSP Logistics And NanoWonder Creations,,,,,,"House 17a Zone 6 After Amac Hospital, off Airport Rd, Lugbe, Federal Capital Territory",0915 220 0106,,,http://www.mysafepay.ng/NanoWonder,,,,,0,0.000000,8.972260,7.372046,ChIJXU7UUFtzThARhv7qV3r8G-g,,,
google_maps,,,,David Myers,,,,,,"Lugbe, Airport Rd, Abuja, Federal Capital Territory",0913 060 8857,,,,,,,,0,0.000000,8.963775,7.362272,ChIJ7YgESrNzThARhr7fwg4pg4U,,,
google_maps,,,,Cargo Zeal Technologies Ltd.,,,,,,"Zone 1, Cargo Zeal Technologies Ltd., Suite 6B, Mangal Plaza, Plot 1, Garoua Street, Off Nouakchott St, Federal Capital Territory",,,,,,,,,0,0.000000,9.053082,7.467846,ChIJ0WE-DNYLThAR7IHa1-x8ipM,,,
google_maps,,,,Q & E Production,,,,,,"Utako, Abuja 904101, Federal Capital Territory",0809 578 9000,,,,,,,,0,0.000000,9.062731,7.469991,ChIJq0_apF0LThAR9PuFI5nS7sw,,,
google_maps,,,,"Ideke Shipping, Sea Freight Services Ltd",,,,,,"Zone 2, Ideke Shipping, Sea Freight Services Ltd, 7 Adetokunbo Ademola Cres, Wuse, Abuja 904101, Federal Capital Territory",,,,,,,,,0,0.000000,9.077166,7.477741,ChIJIdzSCJULThARafnGWhoxs2E,,,
google_maps,,,,Zone 3 Post Office,,,,,,"26 Bamenda Cres, Wuse, Abuja 904101, Federal Capital Territory",92341232,,,,,,,,80,3.400000,9.060534,7.469762,ChIJc1rZ2xoLThARfzot1W7GraQ,,,
google_maps,,,,Group One Dimension Limited,,,,,,"Asokoro, Abuja 904101, Federal Capital Territory",0818 455 1742,,,,,,,,0,0.000000,9.062731,7.469991,ChIJ4YmtZiMLThARrFVMl-ikz2U,,,
google_maps,,,,New Generations Investments,,,,,,"Zone 5, New Generations Investments, Plot 518, Sky Memorial Complex, Michael Okpara St, Federal Capital Territory",0803 973 8333,,,,,,,,0,0.000000,9.065493,7.457596,ChIJbwO1CyELThARsRAl26F5Lq4,,,
google_maps,,,,RICHARD JACKSON & SONS,,,,,,"Zone 5, RICHARD JACKSON & SONS, Suite 43, Nandu Plaza, Plot 566 Ndola Cres, Wuse, Abuja, Federal Capital Territory",0803 306 4017,,,http://rjsng.com/,,,,,1,5.000000,9.059667,7.454640,ChIJ1ZyzXiMLThARdK8-q54fXCc,,,
google_maps,,,,Patibon Services Limited,,,,,,"11 Niafounke St, Wuse, Abuja 904101, Federal Capital Territory",0905 555 0879,,,http://www.patibonservices.com.ng/,,,,,4,5.000000,9.077510,7.460442,ChIJdQnSyqsLThAR6zFcOo5hTCU,,,
google_maps,,,,"Rahjas General Integrated Limited,",,,,,,"Zone 5, 3F75+24Q Rahjas General Integrated Limited,, 6/7 Algiers St, Wuse, Abuja 904101, Federal Capital Territory",0706 177 5491,,,,,,,,0,0.000000,9.062637,7.457811,ChIJawnyRyILThAR6FYw2ZPXvOo,,,
google_maps,,,,Baltic Cargo Services,,,,,,"11 Jere St, ll, Garki, Abuja 900103, Federal Capital Territory",93356230,,,,,,,,0,0.000000,9.027325,7.487580,ChIJqUSayoALThARVORdaAl0QcA,,,
google_maps,,,,Sigmastart Cargo,,,,,,"3CQF+MQP Sigmastart Cargo, Gwarinpa Estate, Abuja 900108, Federal Capital Territory",0809 444 4136,,,https://sigmastartltd.com/,,,,,0,0.000000,9.089159,7.424438,ChIJddAVEQB1ThARYn6WFDQc_GU,,,
google_maps,,,,Global Express,,,,,,"Area 3, Global Express, Plot 500 Ndamala House, opposite Afri Bank, Federal Capital Territory",0816 483 2163,,,,,,,,1,3.000000,9.028631,7.476938,ChIJnV9cp9ALThARyqUx_G7eSh8,,,
google_maps,,,,Hlks Cargonigeria,,,,,,"Kaura shopping complex, Gudu, Abuja, Federal Capital Territory",0803 415 7077,,,http://hlkscargonigeria.com/,,,,,1,5.000000,9.008361,7.477578,ChIJuYQ53IsMThARqIITvLAfHCg,,,
google_maps,,,,"ABC Transport, Kubwa NNPC JUNCTION OPPOSITE ETERNA, INSIDE AMMASCO FILLING STATION ZULUIATU PLAZA",,,,,,"48V9+VXR ABC Transport, Kubwa NNPC JUNCTION OPPOSITE ETERNA, INSIDE AMMASCO FILLING STATION ZULUIATU PLAZA, Kubwa, 901101, Federal Capital Territory",0907 683 5925,,,http://www.abctransport.com/,,,,,23,3.400000,9.144732,7.319890,ChIJ59Ov2CvZTRARfcuulDO0VbI,,,
google_maps,,,,Delivered by Zay,,,,,,"Central Market, Kubwa, Abuja 900108, Federal Capital Territory",0814 974 8188,,,,,,,,0,0.000000,9.157082,7.321162,ChIJ2Q-qPOdlThARzWjx_vivUaM,,,
google_maps,,,,Abbysam Academy,,,,,,"Road No.536, Junior Navy Qtrs, Phase 4 Kubwa, off HFA, Abuja, Federal Capital Territory",0803 787 2672,,,,,,,,0,0.000000,9.055265,7.478981,ChIJxZj7-QALThARcZavQCe_lnc,,,
google_maps,,,,DHL Service Point (DISLAND INTERNATIONAL LIMITED),,,,,,"2 Baba St, Abacha Rd, beside MTN OFFICE, OP, Abuja 900101, Nasarawa",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV475&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,8,4.600000,9.029501,7.585437,ChIJEREYT2IJThAR6LUXKohU4xo,,,
google_maps,,,,OKIKE CARGO SERVICES,,,,,,,0802 274 1860,,,https://www.facebook.com/OKIKECARGOSERViCES,,,,,0,0.000000,28.871537,63.026047,ChIJ1Y_7Zu8CiScR7vfCb1puuaE,,,
google_maps,,,,3 brothers cargo,,,,,,,+86 195 7640 7254,,,,,,,,0,0.000000,20.899860,68.719509,ChIJ-9RIcDMJLYsRHUGPAlYXnQ8,,,
google_maps,,,,Dejxpress LTD,,,,,,,0706 636 7876,,,http://www.dejxpress.com/,,,,,0,0.000000,9.238602,6.013132,ChIJUZmCVp6ZM6YRJ1NHRlZL4ho,,,
google_maps,,,,DHL Service Point (SPICK SPAN),,,,,,"SUITE 11 CUBE PLAZA, BESIDE KARU MARKET, New Karu, Federal Capital Territory",0803 907 7000,,,https://locator.dhl.com/results?address=id:ABV486&language=en&lc=NG&resultUom=km&clientAppCode=GYD,,,,,4,4.800000,9.007099,7.575500,ChIJn0ueT00PWhARvibAPOKYH-4,,,
google_maps,,,,Nyanya Market,,,,,,"Urban Mass Nyanya Market, Federal Capital Territory",,,,,,,,,5267,3.800000,9.024354,7.567407,ChIJs3dVZdUIThARufm9GYhosms,,,
google_maps,,,,Safetrip Limited,,,,,,"Area 1, Safetrip Limited, Shehu Shagari Plaza, Garki, Abuja 900103, Federal Capital Territory",0803 054 5616,,,,,,,,1,4.000000,9.030350,7.470490,ChIJsQ8eU2MLThARr88NH64lCMM,,,
google_maps,,,,"Young Shall Grow Motor Limited, Mararaba Terminal",,,,,,"2HHQ+V79 Young Shall Grow Motor Limited, Mararaba Terminal, Abuja-Keffi Rd, Ado 900101, Federal Capital Territory",0816 867 6910,,,,,,,,237,3.500000,9.029651,7.588222,ChIJS5cW6skIThARtxrhltf-Co4,,,
google_maps,,,,God is good Motors,,,,,,"48W9+6J2 God is good Motors, Market, Kukwaba Rd, Kubwa, Abuja 901101, Federal Capital Territory",0916 312 6380,,,,,,,,905,3.800000,9.145517,7.319007,ChIJNSIap-jYTRARWKPMxDu1ipY,,,
google_maps,,,,Richworld Cargo & Logistics,,,,,,"278M+X9P Richworld Cargo & Logistics, road, Airport, road 900001, Federal Capital Territory",0806 676 0340,,,,,,,,2,4.500000,9.017731,7.282721,ChIJG-uZ3pNxThARt_pBsFBf-K8,,,
google_maps,,,,Cargo warehouse,,,,,,"Innamdi Azikwe International Airport, Abuja, Abuja 900001, Federal Capital Territory",0810 424 1884,,,http://maxikavod.com/,,,,,31,4.300000,9.013530,7.273579,ChIJ43FXEvxxThARD_yaZaioj7I,,,
google_maps,,,,Baltic Aviation Cargo,,,,,,"Int. Airport, NACO Shed premises, Nnamdi Azikwe St, Abuja, Federal Capital Territory",,,,,,,,,0,0.000000,8.977682,7.468840,ChIJRYgT7BwNThAR0XTG24k7adY,,,
google_maps,,,,Cargo Freight Logistics Ltd,,,,,,"H82M+2V2 Cargo Freight Logistics Ltd, Int'l Airport Rd, Mafoluku Oshodi, Lagos 102214, Lagos",0806 541 4793,,,,,,,,1,4.000000,6.550018,3.334654,ChIJoWA7kwuOOxARMH9cGL7wSKA,,,
google_maps,,,,Abuja Cargo Export Hub,,,,,,"Suite 7A, Abuja Cargo Export Hub, Nnamdi Azikiwe International Airport, NAHCO Cargo Complex, Nnamdi Azikiwe International Airport, Export Wing, Abuja 900001, Federal Capital Territory",0806 800 6861,,,,,,,,0,0.000000,9.024539,7.246372,ChIJ7T_cIVILThARx9bOaFTaVss,,,
google_maps,,,,Emmy Greg cargo express services,,,,,,"cargo warehouse Abuja airport, Abuja 900107, Federal Capital Territory",0803 636 8479,,,,,,,,1,5.000000,9.007840,7.273616,ChIJD5DHj8lxThARmf6yUIqK0Mg,,,
google_maps,,,,Truck-itt,,,,,,"32 Cres, Gwarinpa Estate, Bwari 900107, Federal Capital Territory",0807 336 9013,,,https://truckitt.com.ng/,,,,,13,4.900000,9.107048,7.403519,ChIJQR7ruU51ThARKq26ncPwgKY,,,
google_maps,,,,LIFTLINE Nigeria Ltd. (Abuja Branch),,,,,,"Aminu Kano Cres, Wuse 2, Abuja 900288, Federal Capital Territory",0916 000 3370,,,https://www.liftline.co/,,,,,1,5.000000,9.072321,7.468674,ChIJ6TthcUoLThARy1R9Uvvb_e8,,,
google_maps,,,,Malez Furniture Rental Services,,,,,,"P.O.W. Mafemi Cres, Jabi, AMAC 900108, Federal Capital Territory",0809 530 0002,,,,,,,,0,0.000000,9.070064,7.434491,ChIJ7aeZibtPdkMRhGjrQmWYkRE,,,
google_maps,,,,Imo Mass Transport Company,,,,,,"Plot 503 Obafemi Awolowo Wy, Jabi, Abuja 900108, Federal Capital Territory",0916 684 9441,,,,,,,,3,4.000000,9.066066,7.430446,ChIJJeZ8vJB1ThARwxIw6N5UYyk,,,
google_maps,,,,P & P Movers and Logistics,,,,,,"Opposite Central Mosque, Phase 4, Kubwa, Abuja 901101, Federal Capital Territory",0702 566 0200,,,,,,,,0,0.000000,9.153570,7.345136,ChIJ_X9t2sLZTRARE0fyaf7EpXM,,,
google_maps,,,,Hassle Free Logistics,,,,,,"Plot 522 Kubwa Extension layout, Cadastral Zone Bwari Area Council, Kubwa 901101, Federal Capital Territory",0814 801 8537,,,,,,,,3,4.700000,9.164937,7.316094,ChIJ__SdN43ZTRARLJYyISXrbU0,,,
google_maps,,,,Revv Express Logistics Ltd,,,,,,"24 Blantyre Cres, Wuse 2, Abuja 900211, Federal Capital Territory",0815 555 5782,,,,,,,,2,5.000000,9.073079,7.484029,ChIJF-pGitILThARBV9HYs4dwYQ,,,
google_maps,,,,Oyimag Logistics,,,,,,"3C9X+4X3 Oyimag Logistics, Obafemi Awolowo Wy, Mabushi, Abuja 900108, Federal Capital Territory",0802 849 6067,,,,,,,,1,3.000000,9.067765,7.449930,ChIJm8b4eCILThARuHCANaIQkBY,,,
google_maps,,,,SpeedMax Logistics - Abuja,,,,,,"Back of NYSC Camp, Gbazango Extension, Kubwa, Abuja, Federal Capital Territory",0913 335 5634,,,https://speedmax.com.ng/,,,,,1,5.000000,9.148698,7.318244,ChIJO0Hs8P51ThAR-JV1M35P84w,,,
google_maps,,,,SALENLOGISTICS,,,,,,"584J+FW4 SALENLOGISTICS, Treasury house,GarkiII, Kubwa, Federal Capital Territory",0809 136 2084,,,,,,,,10,3.300000,9.156140,7.332313,ChIJKc5rXN7YTRARrcgiEw0wm0Y,,,
google_maps,,,,FlashRock Logistics,,,,,,"Share Close, Lagos Crescent 2/1 Kubwa, Local, Government Area, Abuja 900108, Federal Capital Territory",0902 720 0335,,,,,,,,2,5.000000,9.156866,7.352583,ChIJKSFXyMbfTRARRSklRmm-FO0,,,
google_maps,,,,Packwaka Movers,,,,,,"All over avenue, Abegyi estate, No 11, FCT, Abuja, Federal Capital Territory",0806 934 7948,,,,,,,,5,5.000000,9.292637,7.353386,ChIJwZ9Cj9fDTRARjkfvV3rtlRA,,,
google_maps,,,,Greenbox Facilities Limited,,,,,,"Zone 2, Greenbox Facilities Limited, 43 Gaborone St, Wuse, Abuja 900281, Federal Capital Territory",0814 984 3545,,,http://www.greenboxfacilities.com/,,,,,65,4.000000,9.057478,7.463276,ChIJt8LsUoQMThARxxPA1tjDfPs,,,
google_maps,,,,Interstate Car Movers,,,,,,,0701 040 3740,,,,,,,,7,4.400000,8.408702,5.865318,ChIJuVS3yZpm3owR5TDuYH0_GhU,,,
google_maps,,,,Masarki Nigeria Limited,,,,,,"3 Masarki Close, off Dakala St, Wuse 2, Abuja",0901 999 9990,,,http://masarki.com/,,,,,15,4.500000,9.077600,7.467132,ChIJS8ADE9l0ThARq-XBR_lzCJ4,,,
google_maps,,,,C.N. Okoli Investment Co. Nig. Ltd,,,,,,"13 Shetima Ali Mungono Cres, District, Abuja 900108, Federal Capital Territory",0805 544 4846,,,,,,,,9,3.400000,9.063681,7.451886,ChIJvQOhLCQLThARYywuh7joiXo,,,
google_maps,,,,"Dodo Pizza, Wuse 2",,,,,,"18 Dar-Es-Salam St, Wuse 2, Abuja 900288, Federal Capital Territory",0913 333 3627,,,https://dodopizza.ng/,,,,,56,4.300000,9.073296,7.467687,ChIJWetxYhYLThARhA6OElDXZ40,,,
google_maps,,,,Eko Bistro Wuse,,,,,,"Zone 6, Eko Bistro Wuse, 14 Cotonou Cres, off Bissau Street, Wuse, AMAC 900286, Federal Capital Territory",0813 166 1967,,,,,,,,1,4.000000,9.069868,7.462746,ChIJO4IgUOkLThAR9Fya82_oVZk,,,
google_maps,,,,Chicken Capitol,,,,,,"4 Lingu Cres, off Aminu Kano Crescent, behind Hyde filling station, Wuse II, Abuja 900288, Federal Capital Territory",0816 222 3000,,,https://chickencapitol.com/,,,,,4108,4.100000,9.072603,7.466438,ChIJxyLXteMKThARXl6buT1BQ48,,,
google_maps,,,,PIZZA HUT WUSE ZONE 3,,,,,,"Herbert Macaulay Wy, beside NNPC, Wuse, Abuja 900281, Federal Capital Territory",0201 411 9999,,,https://pizzahut.ng/,,,,,30,4.900000,9.063164,7.476489,ChIJoXduDIsLThAR9YCK42ZlT-M,,,
google_maps,,,,Downtown Takeaway/Wuse2,,,,,,"138 Adetokunbo Ademola Cres, Wuse, Abuja 900211, Federal Capital Territory",0909 811 1111,,,,,,,,109,4.200000,9.078337,7.479910,ChIJZcChNe4LThARLRE38AWY-Kk,,,
google_maps,,,,Yemere Frozen Foods,,,,,,"AMAC) Wards, Wuse market shop E189 cold room section, Wuse Market Rd, Abuja 900281, Federal Capital Territory",0901 441 8339,,,,,,,,2,5.000000,9.069831,7.464792,ChIJAYHXQrwLThARpEB3k_mfqlM,,,
google_maps,,,,Chicken Republic - Aminu Kano,,,,,,"2 Aminu Kano Cres, Wuse 2, Abuja 904101, Federal Capital Territory",0700 0642 36423,,,https://www.chicken-republic.com/store-locator/,,,,,1175,4.100000,9.073569,7.471314,ChIJeyG6rOcKThAROTZ57qkzHZE,,,
google_maps,,,,Pie Express Eterna Wuse,,,,,,"3FJ8+MFR Pie Express Eterna Wuse, Aminu Kano Cres, Wuse, Abuja 904101, Federal Capital Territory",0908 834 9489,,,,,,,,10,4.000000,9.081744,7.466127,ChIJzUTcVYcLThARbHFYS5uNT6o,,,
google_maps,,,,K&Q (Kings And Queens) Food Palace,,,,,,"19 Libreville Cres, Wuse, Abuja 904101, Federal Capital Territory",0812 643 4123,,,,,,,,189,4.300000,9.076313,7.460827,ChIJ_Z_5josKThARN6zaSrMQdRY,,,
google_maps,,,,DELIZZ SUPERMARKET ABUJA,,,,,,"75 Aminu Kano Cres, Wuse 2, Abuja 900288, Federal Capital Territory",0818 439 4034,,,http://instagram.com/delizz_abuja,,,,,411,4.300000,9.075894,7.464274,ChIJOw_7UWoLThARCvxmTZTAl1o,,,
google_maps,,,,Paparimz,,,,,,"Bangui St, off Atakpame Street, Wuse, Abuja 904101, Federal Capital Territory",0902 679 3458,,,https://www.instagram.com/paparimz_pizza/,,,,,169,4.200000,9.069462,7.479118,ChIJ6yXeZn4LThARHy-xb3qlIN0,,,
google_maps,,,,TJs kitchen fresh and fast African dishes,,,,,,"Zone 5, TJs kitchen fresh and fast African dishes, sheikh Ibrahim inyass Plaza, 17 Mombasa St, Airport road, Wuse, Abuja 900285, Federal Capital Territory",0810 001 0526,,,,,,,,1,5.000000,9.066424,7.463774,ChIJ97iAd8ULThARD7YxwW3dRTc,,,
google_maps,,,,Debonairs Pizza,,,,,,"Sultan Abubakar Wy, Wuse, Abuja 904101, Federal Capital Territory",0700 777 4992,,,https://www.debonairspizzang.com/en/,,,,,305,4.000000,9.059974,7.466941,ChIJga5Bmy8LThARYKbOq55ir3Y,,,
google_maps,,,,"Grillzhut by Derda Garden (Wuse,Zone 5)",,,,,,"Zone 5, Grillzhut by Derda Garden (Wuse,Zone 5), 10-12 Senanga St, Wuse, Abuja 904101, Federal Capital Territory",,,,,,,,,247,4.200000,9.061560,7.462177,ChIJaZ-eR7ILThAR9eOOYis1TLQ,,,
google_maps,,,,So Fresh Wuse 2,,,,,,"130 Aminu Kano Cres, Wuse 2, Abuja 904101, Federal Capital Territory",0902 315 6694,,,http://www.sofreshng.com/,,,,,484,4.300000,9.075436,7.472174,ChIJufXJDPsKThARd-DstDxC5X8,,,
google_maps,,,,Domino's Pizza - Abuja - Wuse II,,,,,,"52 Kumasi Cresent, Off Aminu Kano street - Wuse II, Kumasi Cres, Wuse, Abuja 900288, Federal Capital Territory",0908 888 9999,,,http://www.dominos.ng/,,,,,6798,4.200000,9.079759,7.477124,ChIJkTsXtvcKThARLRxOZWdz130,,,
google_maps,,,,Clay Pot Takeaway Abuja,,,,,,"25 Kumasi Cres, off Aminu Kano Crescent, Wuse II, Abuja 900288, Federal Capital Territory",0708 708 0162,,,https://claypot.africa.restaurant/,,,,,2,5.000000,9.082398,7.480453,ChIJqbQnN-ALThAR3oU6WDFuikI,,,
google_maps,,,,Tastia Restaurant and Bakery,,,,,,"Adetokunbo Ademola Cres, Wuse, Abuja 900288, Federal Capital Territory",0806 645 8869,,,,,,,,325,4.300000,9.078577,7.479201,ChIJTfd5SDoLThARAyZ7f9asZNk,,,
google_maps,,,,Vibe by Ann’s,,,,,,"23 Atbara St, off Cairo Crescent, Wuse, Abuja 904101, Federal Capital Territory",0915 555 5908,,,,,,,,879,4.300000,9.075668,7.478709,ChIJDX4dn0ALThARvdee7H9etoE,,,
google_maps,,,,Jamal's Shawarma Garki,,,,,,"Funmilayo Ransome Kuti Rd, Area 3, Abuja 900103, Federal Capital Territory",0907 122 6917,,,,,,,,135,4.300000,9.028209,7.484030,ChIJP-HAYn0LThARhmoqnzUCM5c,,,
google_maps,,,,Hayaku Delivery Express,,,,,,"1 Birnin Kebbi Cres, Garki, Abuja 900101, Federal Capital Territory",0705 893 1343,,,https://hayakuexpress.com/,,,,,0,0.000000,9.022018,7.482109,ChIJifoN3xUNThAR5RZKZ80Yt60,,,
google_maps,,,,Mix and Shakes by Beeba,,,,,,,0703 031 2000,,,,,,,,1,5.000000,8.914010,7.250931,ChIJfTqQxI_T708RKtiVn4ae_gw,,,
google_maps,,,,Ahmad's Shawarma & Pizza,,,,,,"Plot 105 Ahmadu Bello Wy, Garki 2, Abuja 900103, Federal Capital Territory",0802 379 5872,,,,,,,,174,4.100000,9.029629,7.493674,ChIJp-H0sncLThAR7TijUeBmYto,,,
google_maps,,,,DOVELLI FOODS,,,,,,"Zone 6, DOVELLI FOODS, FBI-Porbeni Estate, No.6 Cotonou Cres, Wuse, Abuja 904101, Federal Capital Territory",0803 655 9989,,,,,,,,1,5.000000,9.069243,7.462067,ChIJ-0ySpDQLThARQgJvXwSuqRU,,,
google_maps,,,,Rommytraco Nigeria Ltd,,,,,,"Shop 22, Area 2 Shopping Centre, Area 2 Garki, Federal Capital Territory",0803 388 9627,,,,,,,,0,0.000000,9.069010,7.464460,ChIJDaKZWN4LThARjkPR6ILCzts,,,
google_maps,,,,Amala Matter,,,,,,"Zone 6, Amala Matter, 13 Dire - Dawa St, Wuse, Abuja 904101, Federal Capital Territory",0818 028 1062,,,,,,,,11,4.500000,9.069175,7.458891,ChIJ5RTk_gQLThARGvTHX4hgX7Y,,,
google_maps,,,,Fudville kitchen,,,,,,,0901 200 8000,,,,,,,,1,5.000000,9.033872,8.670771,ChIJBb12xCgLThARq9oT_wU3f68,,,
google_maps,,,,"Romeo's Pizza Garki, Abuja",,,,,,"Area 8, Romeo's Pizza Garki, Abuja, 4 Ogbomosho St, Garki, Abuja 900103, Federal Capital Territory",0707 963 2329,,,https://romeospizza.ng/order-now/,,,,,92,4.000000,9.034576,7.488196,ChIJr3Nk9rYLThARl40tq9Wradk,,,
google_maps,,,,Wakafoods - online food delivery in Abuja,,,,,,"15 Aba Cl, Garki, Abuja 901101, Federal Capital Territory",0907 200 0001,,,http://www.wakafoods.com/,,,,,40,4.400000,9.033568,7.488809,ChIJy5-RZJx1ThARM66dJ3KKncw,,,
google_maps,,,,"Biobak Kitchen, Garki 2",,,,,,"Plot 1274, Nkwere Crescent, Off Muhammed Buhari Way By NIPOST Headquarters Area 11, Abuja 900001, Federal Capital Territory",0906 479 0362,,,,,,,,1252,4.100000,9.032417,7.497644,ChIJSZJzgo4LThARAPYqdGIqqco,,,
google_maps,,,,Dosh's Eats,,,,,,"18 Kitwe St, Wuse, Abuja 904101, Federal Capital Territory",0903 444 9848,,,https://wa.me/c/2349034449848,,,,,379,4.000000,9.068560,7.471201,ChIJvcduRoYLThARUwGbKC5_AFs,,,
google_maps,,,,Jevinik Restaurant Garki 2,,,,,,"Samuel Ladoke Akintola Boulevard, Garki 2, Abuja 900110, Federal Capital Territory",0701 586 3655,,,http://www.jevinik.com/,,,,,3092,4.100000,9.024679,7.487765,ChIJAakApHgMThARS0I2uVBToa0,,,
