id,name,businessName,sector,subSector,industry,location,district,phone,email,website,source,score,enrichmentLevel,validationStatus,createdAt,slug,socialLinks,enriched,folder,stage,whatsapp,keyPeople_name,keyPeople_title,keyPeople_email,keyPeople_linkedin,keyPeople_phone,keyPeople_source,_sources,_source,input_id,link,title,category,address,open_hours,plus_code,review_count,review_rating,latitude,longitude,cid,status,reviews_link,timezone,price_range,data_id,place_id,reservations,order_online,menu,owner,complete_address,credit_cards_accepted,about,emails
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,"https://www.google.com/maps/place/Tastia+Restaurant,+Bakery+and+Cafe/data=!4m7!3m6!1s0x104e752c4bd3e98d:0xa1ca7d85a6f60be6!8m2!3d9.1090432!4d7.4044006!16s%2Fg%2F11k10xr14q!19sChIJjenTSyx1ThAR5gv2poV9yqE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1","Tastia Restaurant, Bakery and Cafe",Restaurant,"By Tipper Garage, 118 32 Cres, Gwarinpa, 900108, Federal Capital Territory","{""Friday"":[""7 am–11:42 pm""],""Monday"":[""7 am–11:40 pm""],""Saturday"":[""7 am–11:42 pm""],""Sunday"":[""7 am–11:39 pm""],""Thursday"":[""7 am–11:41 pm""],""Tuesday"":[""7 am–11:41 pm""],""Wednesday"":[""7 am–11:41 pm""]}",4C53+JQ Gwarinpa,1387.0,4.3,9.109043,7.404401,1.1658268598387214e+19,Brunch,,Africa/Lagos,"₦1–10,000",0x104e752c4bd3e98d:0xa1ca7d85a6f60be6,ChIJjenTSyx1ThAR5gv2poV9yqE,,,,"{""id"":""106605173031721505743"",""name"":""Tastia Restaurant, Bakery and Cafe (Owner)"",""link"":""https://www.google.com/maps/contrib/106605173031721505743""}","{""borough"":""Gwarinpa"",""street"":""By Tipper Garage, 118 32 Cres"",""city"":""Gwarinpa"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Drive-through"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great cocktails"",""enabled"":true},{""name"":""Great coffee"",""enabled"":true},{""name"":""Great dessert"",""enabled"":true},{""name"":""Great tea selection"",""enabled"":true},{""name"":""Great wine list"",""enabled"":true},{""name"":""Live music"",""enabled"":true},{""name"":""Sport"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""All you can eat"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Halal food"",""enabled"":true},{""name"":""Happy-hour food"",""enabled"":true},{""name"":""Late-night food"",""enabled"":true},{""name"":""Organic dishes"",""enabled"":true},{""name"":""Private dining room"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Salad bar"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Vegan options"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Breakfast"",""enabled"":true},{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cosy"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true},{""name"":""Tourists"",""enabled"":true},{""name"":""University students"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Brunch reservations recommended"",""enabled"":true},{""name"":""Lunch reservations recommended"",""enabled"":true},{""name"":""Reservations required"",""enabled"":true},{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true,""values"":[""Mastercard""]},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""High chairs"",""enabled"":true},{""name"":""Kids' menu"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true},{""name"":""Paid parking lot"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Ifex+Worldwide+Courier+Limited/data=!4m7!3m6!1s0x104e0b4a152727bf:0x39a496029adadbe!8m2!3d9.0843488!4d7.4698359!16s%2Fg%2F11vxjykt3z!19sChIJvycnFUoLThARvq2tKWBJmgM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Ifex Worldwide Courier Limited,Shipping service,"Zone 2, Ifex Worldwide Courier Limited, Vom Banex Plaza, BW 18, Plot 750 Aminu Kano Cres, Federal Capital Territory","{""Friday"":[""9 am–6 pm""],""Monday"":[""9 am–6 pm""],""Saturday"":[""9 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–6 pm""],""Tuesday"":[""9 am–6 pm""],""Wednesday"":[""9 am–6 pm""]}",3FM9+PW Abuja,0.0,0.0,9.084349,7.469836,2.5960060589216096e+17,,,Africa/Lagos,,0x104e0b4a152727bf:0x39a496029adadbe,ChIJvycnFUoLThARvq2tKWBJmgM,,,,"{""id"":""111620390473183088210"",""name"":""Ifex Worldwide Courier Limited (Owner)"",""link"":""https://www.google.com/maps/contrib/111620390473183088210""}","{""borough"":""Wuse"",""street"":""Zone 2, Vom Banex Plaza, BW 18, Plot 750 Aminu Kano Cres"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Happy+Day+Restaurant/data=!4m7!3m6!1s0x104e096008c68acb:0x9d1615b0c3967650!8m2!3d9.0318215!4d7.5712098!16s%2Fg%2F11jsybxjy_!19sChIJy4rGCGAJThARUHaWw7AVFp0?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Happy Day Restaurant,Restaurant,"2HJC+PFG Happy Day Restaurant, Area B Last Rd, Nyanya, Abuja 900101, Federal Capital Territory",{},,0.0,0.0,9.031821,7.57121,1.1319258562382166e+19,,,Africa/Lagos,,0x104e096008c68acb:0x9d1615b0c3967650,ChIJy4rGCGAJThARUHaWw7AVFp0,,,,"{""id"":"""",""name"":""Happy Day Restaurant (Owner)"",""link"":""""}","{""borough"":""Nyanya"",""street"":""2HJC+PFG, Area B Last Rd"",""city"":""Abuja"",""postal_code"":""900101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible toilet"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]",
,,,,,,,,,,https://dodopizza.ng/abuja/gwarimpa,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Dodo+Pizza/data=!4m7!3m6!1s0x104e751510d03bb3:0x38aa074bd0f7ee54!8m2!3d9.0955761!4d7.4148791!16s%2Fg%2F11ss5lgd6y!19sChIJszvQEBV1ThARVO730EsHqjg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Dodo Pizza,Pizza restaurant,"Ave, 3 Pa Michael Imoudu Ave, Gwarinpa, Abuja 900108, Federal Capital Territory","{""Friday"":[""9 am–11:30 pm""],""Monday"":[""9 am–11:30 pm""],""Saturday"":[""9 am–11:30 pm""],""Sunday"":[""9 am–11:30 pm""],""Thursday"":[""9 am–11:30 pm""],""Tuesday"":[""9 am–11:30 pm""],""Wednesday"":[""9 am–11:30 pm""]}",3CW7+6X Abuja,12.0,3.8,9.095576,7.414879,4.083084034374627e+18,,,Africa/Lagos,,0x104e751510d03bb3:0x38aa074bd0f7ee54,ChIJszvQEBV1ThARVO730EsHqjg,,,,"{""id"":"""",""name"":""Dodo Pizza (Owner)"",""link"":""""}","{""borough"":""Gwarinpa"",""street"":""Ave, 3 Pa Michael Imoudu Ave"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/BBSpot+Abuja/data=!4m7!3m6!1s0x104dd9620a586a01:0x757d2a0303034557!8m2!3d9.1604312!4d7.3228446!16s%2Fg%2F11h9g9v8xg!19sChIJAWpYCmLZTRARV0UDAwMqfXU?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,BBSpot Abuja,Restaurant,"Byazhin Rd, Kubwa, 901101, Federal Capital Territory","{""Friday"":[""8 am–5 pm""],""Monday"":[""8 am–5 pm""],""Saturday"":[""8 am–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–5 pm""],""Tuesday"":[""8 am–5 pm""],""Wednesday"":[""8 am–5 pm""]}",586F+54 Kubwa,29.0,4.6,9.160431,7.322845,8.465969066950215e+18,,,Africa/Lagos,,0x104dd9620a586a01:0x757d2a0303034557,ChIJAWpYCmLZTRARV0UDAwMqfXU,,,,"{""id"":""103883354550392584511"",""name"":""BBSpot Abuja (Owner)"",""link"":""https://www.google.com/maps/contrib/103883354550392584511""}","{""borough"":""Kubwa"",""street"":""Byazhin Rd"",""city"":""Kubwa"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Takeaway"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""popular_for"",""name"":""Popular for"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Solo dining"",""enabled"":true}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Quick bite"",""enabled"":true},{""name"":""Small plates"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Table service"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Trendy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Groups"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free of charge street parking"",""enabled"":true},{""name"":""Free parking lot"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Richmery+kitchen/data=!4m7!3m6!1s0x104dd9477788c233:0xeeb689c63c0eaf47!8m2!3d9.1513992!4d7.316525!16s%2Fg%2F11rp55mswp!19sChIJM8KId0fZTRARR68OPMaJtu4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Richmery kitchen,Grocery delivery service,"Gbanzago extension kubwa Kubwa, Abuja 901101, Federal Capital Territory","{""Friday"":[""9:26 am–5 pm""],""Monday"":[""9:22 am–5:23 pm""],""Saturday"":[""12–5 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–5 pm""],""Tuesday"":[""9:23 am–5 pm""],""Wednesday"":[""9 am–5 pm""]}",5828+HJ Abuja,2.0,5.0,9.151399,7.316525,1.7201087311292314e+19,,,Africa/Lagos,,0x104dd9477788c233:0xeeb689c63c0eaf47,ChIJM8KId0fZTRARR68OPMaJtu4,,,,"{""id"":""115301603092115022578"",""name"":""Richmery kitchen (Owner)"",""link"":""https://www.google.com/maps/contrib/115301603092115022578""}","{""borough"":""Kubwa"",""street"":""Gbanzago extension kubwa Kubwa"",""city"":""Abuja"",""postal_code"":""901101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true}]}]",
,,,,,,,,,,https://www.yefepere.com/locations/abuja/cakes/,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Yefepere/data=!4m7!3m6!1s0xa42466034f53a045:0x816eda06babf6a37!8m2!3d8.9140105!4d7.2520211!16s%2Fg%2F11m_58rv4g!19sChIJRaBTTwNmJKQRN2q_ugbaboE?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Yefepere,Cake shop,,{},,6.0,4.8,8.91401,7.252021,9.32663160076864e+18,,,Africa/Lagos,,0xa42466034f53a045:0x816eda06babf6a37,ChIJRaBTTwNmJKQRN2q_ugbaboE,,,,"{""id"":""113282789661025262470"",""name"":""Yefepere (Owner)"",""link"":""https://www.google.com/maps/contrib/113282789661025262470""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,"[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Delivery"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Raider+Xpress/data=!4m7!3m6!1s0x104e75b316ead08d:0xe8d9df6fe87b1747!8m2!3d9.0788227!4d7.3911485!16s%2Fg%2F11sq1knbkk!19sChIJjdDqFrN1ThARRxd76G_f2eg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Raider Xpress,Delivery service,"Julius Berger Clinic Life Camp, Jabi, Abuja 900108, Federal Capital Territory","{""Friday"":[""8 am–6 pm""],""Monday"":[""8 am–6 pm""],""Saturday"":[""8 am–6 pm""],""Sunday"":[""Closed""],""Thursday"":[""8 am–6 pm""],""Tuesday"":[""8 am–6 pm""],""Wednesday"":[""8 am–6 pm""]}",39HR+GF Abuja,0.0,0.0,9.078823,7.391148,1.677868755848024e+19,,,Africa/Lagos,,0x104e75b316ead08d:0xe8d9df6fe87b1747,ChIJjdDqFrN1ThARRxd76G_f2eg,,,,"{""id"":""104123618620351617841"",""name"":""Raider Xpress (Owner)"",""link"":""https://www.google.com/maps/contrib/104123618620351617841""}","{""borough"":""Jabi"",""street"":""Julius Berger Clinic Life Camp"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Fair+Plus+International+Limited/data=!4m7!3m6!1s0x104e0b00fe5626d5:0xfe8bc0e316db12af!8m2!3d9.0661664!4d7.4788788!16s%2Fg%2F11h7s40dd9!19sChIJ1SZW_gALThARrxLbFuPAi_4?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Fair Plus International Limited,Transportation service,"9 Benghazi St, Wuse, Abuja 904101, Federal Capital Territory",{},,1.0,5.0,9.066166,7.478879,1.834196598897004e+19,,,Africa/Lagos,,0x104e0b00fe5626d5:0xfe8bc0e316db12af,ChIJ1SZW_gALThARrxLbFuPAi_4,,,,"{""id"":"""",""name"":""Fair Plus International Limited (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,"[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
,,,,,,,,,,https://www.auatwon.org/,,,,,,,,,,,,,,,,,,,gmaps_master,,"https://www.google.com/maps/place/Temporary+Dropoff%2F+Pickup+AUATON,+outside+Wuse+Market/data=!4m7!3m6!1s0x104e0b005931dfc3:0xf8249c6a9a1ade93!8m2!3d9.0705422!4d7.4650668!16s%2Fg%2F11yqcghk6k!19sChIJw98xWQALThARk94ammqcJPg?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1","Temporary Dropoff/ Pickup AUATON, outside Wuse Market",Transportation service,"3FC8+628 Temporary Dropoff/ Pickup AUATON, outside Wuse Market, Public Transport Hub, Wuse 1, Abuja 904101, Federal Capital Territory","{""Friday"":[""6 am–6 pm""],""Monday"":[""6 am–6 pm""],""Saturday"":[""6 am–6 pm""],""Sunday"":[""6 am–6 pm""],""Thursday"":[""6 am–6 pm""],""Tuesday"":[""6 am–6 pm""],""Wednesday"":[""6 am–6 pm""]}",,1.0,5.0,9.070542,7.465067,1.788058840223363e+19,,,Africa/Lagos,,0x104e0b005931dfc3:0xf8249c6a9a1ade93,ChIJw98xWQALThARk94ammqcJPg,,,,"{""id"":"""",""name"":""Temporary Dropoff/ Pickup AUATON, outside Wuse Market (Owner)"",""link"":""""}","{""borough"":""Wuse 1"",""street"":""3FC8+628 Public Transport Hub"",""city"":""Abuja"",""postal_code"":""904101"",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Edo+City+Transport+Services+Limited/data=!4m7!3m6!1s0x104e0c821c26310b:0xd3fc0d6b55ac969e!8m2!3d9.02425!4d7.47579!16s%2Fg%2F1q5blt944!19sChIJCzEmHIIMThARnpasVWsN_NM?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Edo City Transport Services Limited,Transportation service,"Shop B3, Rajab Plaza, By Area 3 Junction, Area 3, Garki, Abuja, FCT, Federal Capital Territory",{},,6.0,3.8,9.02425,7.47579,1.5275098790783916e+19,,,Africa/Lagos,,0x104e0c821c26310b:0xd3fc0d6b55ac969e,ChIJCzEmHIIMThARnpasVWsN_NM,,,,"{""id"":"""",""name"":""Edo City Transport Services Limited (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,"[{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Toilet"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Bustop+to+central+area+and+Garki/data=!4m7!3m6!1s0x104e0b00289b261f:0xcb1ae7cefb843fbb!8m2!3d9.0678554!4d7.4641628!16s%2Fg%2F11mzcgwj9d!19sChIJHyabKAALThARuz-E-87nGss?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Bustop to central area and Garki,Transportation service,"3F97+4MV Bustop to central area and Garki, Wuse 1, Abuja 904101, Federal Capital Territory",{},,0.0,0.0,9.067855,7.464163,1.4635264815262876e+19,,,Africa/Lagos,,0x104e0b00289b261f:0xcb1ae7cefb843fbb,ChIJHyabKAALThARuz-E-87nGss,,,,"{""id"":"""",""name"":""Bustop to central area and Garki (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,,
,,,,,,,,,,http://www.aestransport.com.ng/,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/ANAMBRA+EXECUTIVE+SHUTTLE/data=!4m7!3m6!1s0x104dd8e8a587a967:0x3c58225695537768!8m2!3d9.1455375!4d7.3191406!16s%2Fg%2F11t8bwxfs6!19sChIJZ6mHpejYTRARaHdTlVYiWDw?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,ANAMBRA EXECUTIVE SHUTTLE,Transportation service,"48W9+6M6 ANAMBRA EXECUTIVE SHUTTLE, Kubwa, Abuja 901101, Federal Capital Territory","{""Friday"":[""Open 24 hours""],""Monday"":[""Open 24 hours""],""Saturday"":[""Open 24 hours""],""Sunday"":[""Open 24 hours""],""Thursday"":[""Open 24 hours""],""Tuesday"":[""Open 24 hours""],""Wednesday"":[""Open 24 hours""]}",,7.0,3.7,9.145537,7.319141,4.348263195494021e+18,,,Africa/Lagos,,0x104dd8e8a587a967:0x3c58225695537768,ChIJZ6mHpejYTRARaHdTlVYiWDw,,,,"{""id"":""106226055355925207920"",""name"":""ANAMBRA EXECUTIVE SHUTTLE (Owner)"",""link"":""https://www.google.com/maps/contrib/106226055355925207920""}","{""borough"":""Kubwa"",""street"":""48W9+6M6"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Public+Transport+Hub/data=!4m7!3m6!1s0x104e0ae1f7329cfd:0x66aa8ba6c53e83c6!8m2!3d9.0702117!4d7.464852!16s%2Fg%2F1tdj1b_k!19sChIJ_Zwy9-EKThARxoM-xaaLqmY?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Public Transport Hub,Bus stop,"Wuse 1, Abuja 904101, Federal Capital Territory",{},,3.0,4.3,9.070212,7.464852,7.397878886299502e+18,,,Africa/Lagos,,0x104e0ae1f7329cfd:0x66aa8ba6c53e83c6,ChIJ_Zwy9-EKThARxoM-xaaLqmY,,,,"{""id"":"""",""name"":""Public Transport Hub (Owner)"",""link"":""""}","{""borough"":"""",""street"":"""",""city"":"""",""postal_code"":"""",""state"":"""",""country"":""""}",,"[{""id"":""getting_here"",""name"":""Getting here"",""options"":[{""name"":""24-hour public transport available"",""enabled"":true}]}]",
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gmaps_master,,https://www.google.com/maps/place/Action+Peoples+Congress/data=!4m7!3m6!1s0x104e0b635e7e6957:0x801dcb34dda11863!8m2!3d9.069591!4d7.460961!16s%2Fg%2F11jkpttm9j!19sChIJV2l-XmMLThARYxih3TTLHYA?authuser=0&hl=en&g_ep=EgoyMDI2MDgyMy4wIJJjKgBIAVAD&rclk=1,Action Peoples Congress,Parking garage,"16 Bissau St, Wuse, Abuja 904101, Federal Capital Territory","{""Friday"":[""9 am–4 pm""],""Monday"":[""9 am–4 pm""],""Saturday"":[""9 am–4 pm""],""Sunday"":[""Closed""],""Thursday"":[""9 am–4 pm""],""Tuesday"":[""9 am–4 pm""],""Wednesday"":[""9 am–4 pm""]}",3F96+R9 Abuja,0.0,0.0,9.069591,7.460961,9.231758239096445e+18,,,Africa/Lagos,,0x104e0b635e7e6957:0x801dcb34dda11863,ChIJV2l-XmMLThARYxih3TTLHYA,,,,"{""id"":""101694660324247601367"",""name"":""Action Peoples Congress (Owner)"",""link"":""https://www.google.com/maps/contrib/101694660324247601367""}","{""borough"":""Wuse"",""street"":""16 Bissau St"",""city"":""Abuja"",""postal_code"":"""",""state"":""Federal Capital Territory"",""country"":""NG""}",,"[{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true}]}]",
